Date	DASH	XMR	ETC	LTC	EOS	XRP	TRX
2019-11-17	68.3045654296875	62.14468002319336	4.650425910949707	59.57322692871094	3.4215569496154785	0.2652530074119568	0.01889299973845482
2019-11-18	65.31977844238281	59.37510681152344	4.439558982849121	56.80094909667969	3.226923942565918	0.2556529939174652	0.017396999523043633
2019-11-19	65.81482696533203	58.96410369873047	4.424440860748291	55.623985290527344	3.152005910873413	0.2565000057220459	0.01706800051033497
2019-11-20	63.97222137451172	58.25162124633789	4.369614124298096	55.290924072265625	3.096893072128296	0.25136399269104004	0.01664399914443493
2019-11-21	60.53908920288086	54.144840240478516	4.181260108947754	50.883052825927734	2.825424909591675	0.24376599490642548	0.015421999618411064
2019-11-22	55.536720275878906	51.26661682128906	3.8938169479370117	47.615535736083984	2.6323559284210205	0.23160000145435333	0.014481999911367893
2019-11-23	55.38251876831055	52.11064529418945	4.047242164611816	48.70648956298828	2.724410057067871	0.23618799448013306	0.015180000104010105
2019-11-24	51.95664978027344	48.22219467163086	3.7622649669647217	44.73422622680664	2.450352907180786	0.2231840044260025	0.013930000364780426
2019-11-25	50.23020935058594	50.20090866088867	3.7907838821411133	45.83033752441406	2.5357110500335693	0.21862199902534485	0.014291999861598015
2019-11-26	50.71379089355469	51.72007751464844	3.898219108581543	47.27334213256836	2.6325950622558594	0.22214500606060028	0.015417000278830528
2019-11-27	50.8308219909668	55.963016510009766	3.960136890411377	48.00880432128906	2.6880431175231934	0.22508099675178528	0.016148999333381653
2019-11-28	52.44763946533203	54.03130340576172	3.954535961151123	47.056949615478516	2.636086940765381	0.22457000613212585	0.015877999365329742
2019-11-29	57.12262725830078	55.954185485839844	4.096220970153809	48.87915802001953	2.7976601123809814	0.23021699488162994	0.016193000599741936
2019-11-30	55.22938537597656	54.76593780517578	3.959214925765991	47.47542953491211	2.7574520111083984	0.22647400200366974	0.01550500001758337
2019-12-01	53.27757263183594	53.58626174926758	3.942126989364624	47.7111701965332	2.7778589725494385	0.22533300518989563	0.015949999913573265
2019-12-02	51.80331802368164	54.03166198730469	3.8680028915405273	45.8170166015625	2.6853320598602295	0.2195809930562973	0.015247000381350517
2019-12-03	51.57798385620117	53.42660903930664	3.847270965576172	45.3816032409668	2.7036170959472656	0.21987000107765198	0.01525100041180849
2019-12-04	50.806087493896484	53.05144500732422	3.7816760540008545	45.19295120239258	2.64876389503479	0.21634800732135773	0.014427999965846539
2019-12-05	50.48713684082031	54.006492614746094	3.814539909362793	45.301639556884766	2.703871011734009	0.2229280024766922	0.014605999924242496
2019-12-06	52.573638916015625	54.24589157104492	3.8947770595550537	45.67012023925781	2.7353999614715576	0.22550499439239502	0.014708000235259533
2019-12-07	52.805824279785156	54.72345733642578	3.8910648822784424	45.6404914855957	2.740196943283081	0.22844499349594116	0.014595000073313713
2019-12-08	52.195072174072266	54.24336624145508	3.9234519004821777	45.952945709228516	2.7589449882507324	0.23043499886989594	0.01475400011986494
2019-12-09	51.513671875	54.310909271240234	3.817770004272461	44.93924331665039	2.6734769344329834	0.2254520058631897	0.014468999579548836
2019-12-10	50.24089431762695	53.00785827636719	3.8031370639801025	44.64424133300781	2.624567985534668	0.2243019938468933	0.014152999967336655
2019-12-11	49.75649642944336	53.06813049316406	3.777862071990967	43.94569778442383	2.5802230834960938	0.22205300629138947	0.014178999699652195
2019-12-12	50.18504333496094	53.3068733215332	3.8404269218444824	44.08216857910156	2.5970358848571777	0.21985900402069092	0.013861999846994877
2019-12-13	50.710994720458984	52.61967086791992	3.861161947250366	44.45058059692383	2.6267249584198	0.22075499594211578	0.014097999781370163
2019-12-14	49.94343185424805	51.59382247924805	3.8204898834228516	43.72218704223633	2.5830531120300293	0.21735599637031555	0.013942000456154346
2019-12-15	51.03476333618164	50.924957275390625	3.8226919174194336	43.75682830810547	2.5738320350646973	0.21860100328922272	0.014027999714016914
2019-12-16	46.42060089111328	49.448707580566406	3.6997969150543213	40.37425994873047	2.3842389583587646	0.2072249948978424	0.01348899956792593
2019-12-17	41.371944427490234	44.94410705566406	3.4723870754241943	37.08342742919922	2.2052299976348877	0.18369899690151215	0.012477999553084373
2019-12-18	44.517059326171875	47.93243408203125	3.7765140533447266	40.77854537963867	2.462352991104126	0.19617600739002228	0.013376000337302685
2019-12-19	43.53584671020508	47.86513137817383	3.7650411128997803	39.92029571533203	2.4703750610351562	0.19081899523735046	0.013078000396490097
2019-12-20	43.52437973022461	47.05842208862305	4.062995910644531	40.290157318115234	2.5001471042633057	0.19531600177288055	0.013464000076055527
2019-12-21	43.04770278930664	45.53125762939453	4.10263204574585	39.996829986572266	2.461184024810791	0.19408200681209564	0.013601000420749187
2019-12-22	44.34307861328125	47.45592498779297	4.20378303527832	41.96519088745117	2.5414469242095947	0.19697800278663635	0.014913000166416168
2019-12-23	43.05043411254883	47.34355163574219	4.00896692276001	40.84747314453125	2.5260400772094727	0.19094300270080566	0.013842999935150146
2019-12-24	42.02362823486328	46.2087516784668	3.963840961456299	40.678016662597656	2.559230089187622	0.1921979933977127	0.0136329997330904
2019-12-25	41.24726104736328	46.50020980834961	4.079372882843018	40.62956237792969	2.5065059661865234	0.19071899354457855	0.013338999822735786
2019-12-26	40.16201400756836	45.30704116821289	4.506411075592041	40.26603698730469	2.526106119155884	0.19039399921894073	0.013411999680101871
